address;categoryName;city;image;isAdvertisement;lat;lon;phone;postalCode;reviewsCount;title;star;url;website
"35 Rue de Lourmel, 75015 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipNeigazK1GONCGAFZVJ_r3K1KxHV7IH5y1NWJOI=w1920-h1080-k-no;FALSE;488.481.774;22.903.732;+33 9 80 99 08 62;75015;302;Rhinocéros Bar;4.5;"https://www.google.com/maps/place/Rhinoc%C3%A9ros+Bar/@48.8481602,2.2882309,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671a525ef4fa7:0xdcf3f474a065bf5d!8m2!3d48.8481774!4d2.2903732?hl=fr";m.facebook.com
"14 Rue Lincoln, 75008 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipPQW6Rc8ktt8P4bkcMGRcSgrWuOfvZLO1tQj7g=w1920-h1080-k-no-pi-10-ya300-ro0-fo100;FALSE;488.704.814;23.031.536;+33 6 79 72 26 32;75008;251;Cottage Elysée;4.3;"https://www.google.com/maps/place/Cottage+Elys%C3%A9e/@48.8704884,2.3009471,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fc24be4b7ab:0x2a9173ed5463fd6f!8m2!3d48.8704814!4d2.3031536?hl=fr";
"64 Av. Bosquet, 75007 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipPIglL6KwRr6AO2NwFDdOXDBQX4VNLWCd9hwAWI=w1920-h1080-k-no;FALSE;488.550.029;23.050.556;+33 1 45 51 56 24;75007;286;Gatsby;4.4;"https://www.google.com/maps/place/Gatsby/@48.8549938,2.3028223,17z/data=!3m1!4b1!4m5!3m4!1s0x47e670272d27a4cf:0xea3a312d10d9b561!8m2!3d48.8550029!4d2.3050556?hl=fr";legatsby.fr
"4 Pl. Victor Hugo, 75016 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t1OpP7Y9q2dcvNrZFp5zpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.09308&pitch=0&thumbfov=100;FALSE;488.701.389;22.855.426;;75016;0;Mehdi;;"https://www.google.com/maps/place/Mehdi/@48.8701008,2.2833637,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fcb264d5e0d:0x7fa460cb6a63a6f0!8m2!3d48.8701389!4d2.2855426?hl=fr";
"Domaine de Longchamp, 1 Carr de Longchamp, 75016 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipMQKxAh_tURaoXWXyHqbe2dMIxjwv8Lv1I3qxjR=w1920-h1080-k-no;FALSE;488.646.676;22.381.664;+33 7 49 84 91 57;75016;527;La Clairière;3.4;"https://www.google.com/maps/place/La+Clairi%C3%A8re/@48.8646885,2.2360073,17z/data=!3m1!4b1!4m5!3m4!1s0x47e665293914bf87:0x84d0e811b914d7d9!8m2!3d48.8646676!4d2.2381664?hl=fr";facebook.com
"53 Rue Boissière, 75116 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tgz-2rX4OCOt1Ud7rdbUMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.04&pitch=0&thumbfov=100;FALSE;488.676.296;22.884.289;+33 2 32 32 01 93;75116;0;Happy Pub;;"https://www.google.com/maps/place/Happy+Pub/@48.867558,2.2861592,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ff0085720e7:0xb422456845fcced2!8m2!3d48.8676296!4d2.2884289?hl=fr";happypub.fr
"2 Rue Poussin, 75016 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eHD0pLTSj9mZSqmVkrUInw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.78677&pitch=0&thumbfov=100;FALSE;488.490.435;22.661.006;+33 1 42 88 78 46;75016;2;David Langlois;5;"https://www.google.com/maps/place/David+Langlois/@48.8490369,2.2638419,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aafc2a1a739:0x356d68bcb93e64bc!8m2!3d48.8490435!4d2.2661006?hl=fr";
"Av. de l'Hippodrome, 75016 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OfnSWkx6C8edHcU0Y20aCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.46286&pitch=0&thumbfov=100;FALSE;488.581.016;22.553.029;;75016;18;La Pelouse de Saint-Cloud;4.1;"https://www.google.com/maps/place/La+Pelouse+de+Saint-Cloud/@48.8581016,2.2531142,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6654aad9829b7:0x7636d04a007ea4df!8m2!3d48.8581016!4d2.2553029?hl=fr";
"61 Av. de la Grande Armée, 75116 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipOqmC4P0k-yq5iG9eFbSXE13TBka5Ww7yM2F98q=w1920-h1080-k-no;FALSE;488.757.424;22.872.474;+33 1 45 00 46 24;75116;777;Le Touring;3.9;"https://www.google.com/maps/place/Le+Touring/@48.8757831,2.2851436,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ff2e1d71701:0xf3ff9982e78133fe!8m2!3d48.8757424!4d2.2872474?hl=fr";letouring-restaurant.fr
"10 Av. d'Iéna, 75116 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipPQfP8TAxmgbqfAyr-D9wJ7ptYa-33MlQPfbh_l=w1920-h1080-k-no;FALSE;488.633.043;22.938.926;+33 1 53 67 19 98;75116;0;Le Bar à Ciel Ouvert;;"https://www.google.com/maps/place/Le+Bar+%C3%A0+Ciel+Ouvert/@48.8634592,2.2915097,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f12b1583ddb:0x3d15cbc9658d88b1!8m2!3d48.8633043!4d2.2938926?hl=fr";shangri-la.com
"15 Rue Singer, 75016 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3Pa-LD4dYXjwmXeCdr5j7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.2517&pitch=0&thumbfov=100;FALSE;488.561.172;22.776.376;+33 7 58 55 13 70;75016;8;Chiang David;4.3;"https://www.google.com/maps/place/Chiang+David/@48.8561677,2.2753734,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6700072e1021b:0xfb1c205d1b51db55!8m2!3d48.8561172!4d2.2776376?hl=fr";
"17 Rue de l'Annonciation, 75016 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=znzli_golRUgSkrreXtMug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.17062&pitch=0&thumbfov=100;FALSE;488.563.461;22.796.821;;75016;0;HSP la cave;;"https://www.google.com/maps/place/HSP+la+cave/@48.8563461,2.2774934,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67133d7bb8dcf:0x74573638cf5617bf!8m2!3d48.8563461!4d2.2796821?hl=fr";
"42 Rue d'Auteuil, 75016 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipNqFveYIdRIhOtliNNVcxuGGQvayknwZ-db2bJz=w1920-h1080-k-no;FALSE;488.478.294;22.656.096;+33 1 42 88 97 57;75016;34;Le Royal Auteuil;3.8;"https://www.google.com/maps/place/Le+Royal+Auteuil/@48.8478266,2.2634274,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa55600f003:0x9353dd7e503f44d2!8m2!3d48.8478294!4d2.2656096?hl=fr";
"57 Av. Raymond Poincaré, 75116 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipOjT0_a8q4ctCm8_sYm0_tHmqG7f4PZgkJ3pOJ-=w1920-h1080-k-no;FALSE;488.673.291;2.285.757;+33 1 44 05 66 66;75116;30;Le Barisien;4.1;"https://www.google.com/maps/place/Le+Barisien/@48.867326,2.2835416,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ffa777f33ed:0xad1b17cf4606149!8m2!3d48.8673291!4d2.285757?hl=fr";
"13 Av. Mozart, 75016 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipMeKwiLqbF64C0XKGKZ4TPWstcjj0oVViuhL18E=w1920-h1080-k-no;FALSE;488.573.799;22.733.799;+33 9 67 05 52 44;75016;0;the Cosy Lounge;;"https://www.google.com/maps/place/the+Cosy+Lounge/@48.857372,2.2712023,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aab33dbc1db:0x25d3701bf45f34dc!8m2!3d48.8573799!4d2.2733799?hl=fr";
"13 Rue de Longchamp, 75116 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipONCkr5_mtXYSy3SdzOraSCVl_ORj85H4amAo2X=w1920-h1080-k-no;FALSE;488.648.483;22.917.553;+33 1 45 53 09 59;75116;34;L'Etrier d'Or Tchin Tchin Bar;4;"https://www.google.com/maps/place/L'Etrier+d'Or+Tchin+Tchin+Bar/@48.864826,2.2895803,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fe50008aeab:0xe3f7d7aa51707b32!8m2!3d48.8648483!4d2.2917553?hl=fr";letrier-dor.business.site
"19 Av. Kléber, 75116 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipPcTEULngJr4VAM7NUrfr9IBUpd72ERLgplPaNH=w1920-h1080-k-no;FALSE;488.710.617;2.293.364;+33 1 58 12 28 88;75116;143;Le Rooftop;4.2;"https://www.google.com/maps/place/Le+Rooftop/@48.871039,2.2912474,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66feeeb578d0b:0xe2dc3ac09d2b0ad2!8m2!3d48.8710617!4d2.293364?hl=fr";peninsula.com
"10 Av. d'Iéna, 75116 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipOXqfDdfyPTSwZ5F1DZLy2fXiXa2Zu8sJRRrtzK=w1920-h1080-k-no;FALSE;488.637.259;22.933.242;+33 1 53 67 19 98;75116;71;Le Bar Botaniste;4.5;"https://www.google.com/maps/place/Le+Bar+Botaniste/@48.863647,2.2912345,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fe43e713fc7:0xa63d697dcc191aa6!8m2!3d48.8637259!4d2.2933242?hl=fr";shangri-la.com
"17 ter Av. Kléber, 75116 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipMxjX6jfElyg3DLk3VFGSbulGShIEaBYtcjPwe6=w1920-h1080-k-no;FALSE;488.713.435;22.935.849;+33 1 53 64 32 05;75116;11;"Rooftop Terrasse, Restaurant et Bar Anglais du Raphael";3.5;"https://www.google.com/maps/place/Rooftop+Terrasse,+Restaurant+et+Bar+Anglais+du+Raphael/@48.871351,2.291372,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fee95f7004f:0x628978fcd2dd161!8m2!3d48.8713435!4d2.2935849?hl=fr";raphael-hotel.com
"21 Rue Félicien David, 75016 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sHdMADfB35-0gk_MoWw5EA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.9357&pitch=0&thumbfov=100;FALSE;4.884.937;2.274.342;;75016;0;Le Black Bar;;"https://www.google.com/maps/place/Le+Black+Bar/@48.8493493,2.2722032,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa85acbffff:0x79a3e5367efcf174!8m2!3d48.84937!4d2.274342?hl=fr";
"99 Rue de la Pompe, 75116 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tVB_YQBk5v-0huOeIgyWTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.3103&pitch=0&thumbfov=100;FALSE;488.650.726;2.278.443;+33 6 10 27 02 85;75116;1;LE 99 PARIS;5;"https://www.google.com/maps/place/LE+99+PARIS/@48.8650866,2.2762278,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ff887f6f2a1:0x3c9f1114202c41ee!8m2!3d48.8650726!4d2.278443?hl=fr";
"116 Av. du Président Kennedy, 75016 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipNs8VZP2D2jrO2v0uRJZf7cligcWCAKlSgVJspf=w1920-h1080-k-no;FALSE;488.520.274;22.791.103;+33 1 47 20 00 29;75016;94;Le Belair;4.6;"https://www.google.com/maps/place/Le+Belair/@48.8520345,2.2769126,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67000cab4793b:0xf69f052853676f1f!8m2!3d48.8520274!4d2.2791103?hl=fr";radioeat.com
"5 Pl. du Chancelier Adenauer, 75116 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipOVCe_YcOjWHEJrCHjk0FnhgR4rmFyUYW2kipGW=w1920-h1080-k-no;FALSE;488.704.613;22.795.549;+33 1 44 05 81 81;75116;10;Le Bar Bibliothèque;4.6;"https://www.google.com/maps/place/Le+Bar+Biblioth%C3%A8que/@48.8703839,2.2774806,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ff63bd6e9f3:0xae3743e063de67ba!8m2!3d48.8704613!4d2.2795549?hl=fr";saint-james-paris.com
"176 Rue de la Pompe, 75016 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipNr85uXljaK5BkSAfTbayGlG69mF7D-lROOTIdI=w1920-h1080-k-no;FALSE;488.711.119;22.836.039;+33 1 45 05 14 23;75016;388;The Honest Lawyer;4.2;"https://www.google.com/maps/place/The+Honest+Lawyer/@48.8711111,2.2814224,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ff6cbda060b:0x886f22b188991bd8!8m2!3d48.8711119!4d2.2836039?hl=fr";honest-lawyer.com
"110 bis Av. Kléber, 75016 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipPX9DSFVPhKMR20BI1Sahac1MjaMHfyuFOCorTW=w1920-h1080-k-no;FALSE;488.646.708;22.881.539;+33 1 47 27 88 88;75016;2545;Frog XVI;4.1;"https://www.google.com/maps/place/Frog+XVI/@48.8646712,2.2859368,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ffad6467d9f:0x1b4e7ec3706a5e88!8m2!3d48.8646708!4d2.2881539?hl=fr";frogpubs.com
"204 Rue de Courcelles, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipNzaK3NET5D5MtArTM57gjQsINj8dJLcbO2SrMH=w1920-h1080-k-no;FALSE;488.863.401;22.961.338;+33 9 60 36 66 20;75017;10;Li Yi Aurélien;3.9;"https://www.google.com/maps/place/Li+Yi+Aur%C3%A9lien/@48.8863337,2.2939274,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f90b5ca49ef:0x99552ffffe341ec3!8m2!3d48.8863401!4d2.2961338?hl=fr";
"2 Rue Jouffroy d'Abbans, 75017 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bUEwZHlgqo_RcpZsTIaFSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.93704&pitch=0&thumbfov=100;FALSE;488.872.938;23.133.861;+33 1 47 63 23 46;75017;0;Caurant Denise;;"https://www.google.com/maps/place/Caurant+Denise/@48.8873564,2.3111548,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66faffefcf699:0xa9a1d598bd6454d3!8m2!3d48.8872938!4d2.3133861?hl=fr";
"55 Rue Blanche, 75009 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipPtgawBJcCkal3Qst4HtVd30Z-ZMdabIB2XPyfb=w1920-h1080-k-no;FALSE;4.888.144;23.314.888;+33 1 42 81 13 90;75009;122;Le Ballu;4.3;"https://www.google.com/maps/place/Le+Ballu/@48.88144,2.3293001,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e4933d19f6f:0x6a58773eb90eb128!8m2!3d48.88144!4d2.3314888?hl=fr";
"108 Bd de Clichy, 75018 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipO1u6o6OKw_SsCHWqubUI9OFDlMjuUVYYpwfQi_=w1920-h1080-k-no;FALSE;48.884.403;23.310.726;+33 7 60 16 51 00;75018;428;Le Boucan;4.5;"https://www.google.com/maps/place/Le+Boucan/@48.8844288,2.3288924,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e4e614c7069:0x1dfadecdea165d4f!8m2!3d48.884403!4d2.3310726?hl=fr";
"78 Rue de Tocqueville, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipNfK5efg2KFYQiRN3mMON71LSEYWfRLyPZoNfah=w1920-h1080-k-no;FALSE;488.855.922;23.102.553;+33 1 42 27 95 97;75017;133;Au Petit Chavignol;4.4;"https://www.google.com/maps/place/Au+Petit+Chavignol/@48.8855844,2.3080546,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fbb1c2b9bc5:0x40b41b3709d6ea55!8m2!3d48.8855922!4d2.3102553?hl=fr";aupetitchavignolparis.fr
"3 Rue Rennequin, 75017 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=70M4VVBPROJqN5_GpGO4OQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.75484&pitch=0&thumbfov=100;FALSE;488.807.062;22.992.414;+33 3 43 80 68 01;75017;1;grenier;5;"https://www.google.com/maps/place/grenier/@48.8806801,2.297007,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f95b1215555:0x129e70c2b92e15b5!8m2!3d48.8807062!4d2.2992414?hl=fr";
"11 Rue Troyon, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipOaa3NRkfaeiUOc02lT-MBxgu2KL0NYKHCsgz7v=w1920-h1080-k-no;FALSE;488.761.402;22.950.818;+33 1 40 68 78 26;75017;3;LG Chausey;2.3;"https://www.google.com/maps/place/LG+Chausey/@48.8761347,2.2928819,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66feb70068d85:0x850fd9472dd2fc7f!8m2!3d48.8761402!4d2.2950818?hl=fr";facebook.com
"4 Av. Carnot, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipN4UMx_qJ1Zn7sqlIt8UcctHJGFLAj5hS2zgy3U=w1920-h1080-k-no;FALSE;488.752.479;22.940.437;+33 1 42 67 85 09;75017;785;Le Vin Cœur;3.9;"https://www.google.com/maps/place/Le+Vin+C%C5%93ur/@48.8752142,2.2918732,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fecf33719d1:0xbee9664808360d4d!8m2!3d48.8752479!4d2.2940437?hl=fr";facebook.com
"99 Av. de Saint-Ouen, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipMWtvGRic1r1C6FA7MnL0un1v1CbagRV9GMsCA=w1920-h1080-k-no;FALSE;488.940.532;23.275.062;+33 1 46 27 47 34;75017;6;Idéal Bar;4.7;"https://www.google.com/maps/place/Id%C3%A9al+Bar/@48.8939714,2.3252932,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e54fbe5c71d:0x897fd0cdd779d705!8m2!3d48.8940532!4d2.3275062?hl=fr";facebook.com
"38 Rue Bayen, 75017 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wUQJ1mJIys972L5xIb-kag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.850388&pitch=0&thumbfov=100;FALSE;488.817.553;22.923.201;+33 1 47 63 85 23;75017;5;Soprano;3.2;"https://www.google.com/maps/place/Soprano/@48.8817893,2.2901958,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f923addf1fb:0xb56c804dc70a41a2!8m2!3d48.8817553!4d2.2923201?hl=fr";
"2bis Rue Fourcroy, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/proxy/dwSaz776lMQ7dXzRINekq8u0nuqarsE8zfqqI-zeaAdwzrF94yWabj5VMs091Yam4zllHB_-UBVUvAFgr4jG9Cz7MFz7q86WWikyxxwsRNI0aUHRIPDsTZWXDCsNBj1Q0JVZWac-ffTZJlCXOY6GEQfUDYv5RweVo_3yk9F1sYDO=w1920-h1080-k-no;FALSE;488.798.863;22.951.586;;75017;59;Le Lutin;4;"https://www.google.com/maps/place/Le+Lutin/@48.8798863,2.2929699,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f9376389647:0xbb5ad7ac45722d9!8m2!3d48.8798863!4d2.2951586?hl=fr";tubixe.com
"87 Rue Cardinet, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipMFxUM7FVTzgzXTXynzrxxJisBKG1dyGVOmL2dt=w1920-h1080-k-no-pi-10-ya350.65152-ro-0-fo100;FALSE;488.846.234;23.097.921;+33 1 42 67 33 51;75017;13;Brasserie Le 87;4.4;"https://www.google.com/maps/place/Brasserie+Le+87/@48.884633,2.307592,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fbb0764f383:0xcf5e3bda9a428d0f!8m2!3d48.8846234!4d2.3097921?hl=fr";
"63 Rue des Dames, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipMTDRmsHSLqCk9DjtpYXOKCHhWe2JkeDXL0C-Ox=w1920-h1080-k-no;FALSE;48.883.694;23.211.432;+33 1 44 90 09 13;75017;65;O CUBE;4.3;"https://www.google.com/maps/place/O+CUBE/@48.8836426,2.3189797,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb3a618cc2b:0x83ba9a8ad61bc76!8m2!3d48.883694!4d2.3211432?hl=fr";ocub3.com
"97 Rue des Dames, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipOVEDxj61PYE9RxvgBXhsxOcNnbtPTEzXlzRBBH=w1920-h1080-k-no;FALSE;488.830.482;23.185.279;;75017;201;La maison;4.2;"https://www.google.com/maps/place/La+maison/@48.8830661,2.3163274,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb15f8fe79d:0xeaaaabd5418c48ff!8m2!3d48.8830482!4d2.3185279?hl=fr";facebook.com
"9 Rue Brochant, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipMNIGHULnFWFVnklMkwQ-RhJ5soKY_bAPNt3dlZ=w1920-h1080-k-no;FALSE;488.884.096;23.170.627;;75017;264;Pignon;4.5;"https://www.google.com/maps/place/Pignon/@48.8884019,2.3148876,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fae4701a36f:0x2825ace303a69dd1!8m2!3d48.8884096!4d2.3170627?hl=fr";facebook.com
"89 Rue Legendre, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipObYtiqUyDzIFC6HZzW0c0eJica2ZQk7Yj8v8tv=w1920-h1080-k-no;FALSE;4.888.794;23.205.658;+33 1 82 09 79 18;75017;93;The Be Bop Bar;4.6;"https://www.google.com/maps/place/The+Be+Bop+Bar/@48.8879606,2.3183406,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fad952c5f0d:0x5b58d2bb6eb78c0b!8m2!3d48.88794!4d2.3205658?hl=fr";the-be-bop-bar.business.site
"75 Av. de Saint-Ouen, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipMKZ3eDv1SExxPskZiQYzMat9bpYKfFC7D0_kZ6=w1920-h1080-k-no;FALSE;488.924.072;23.270.606;+33 893 02 53 54;75017;244;Le Bar Belge;3.7;"https://www.google.com/maps/place/Le+Bar+Belge/@48.8924119,2.3248396,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e548f13d4bb:0x146e545348daf534!8m2!3d48.8924072!4d2.3270606?hl=fr";fr-fr.facebook.com
"22 Rue de La Jonquière, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipNRpTAGfsoPbf9LkXIBxK6DWysG69nXpjPWWEpU=w1920-h1080-k-no;FALSE;488.935.232;23.253.018;+33 9 73 66 89 65;75017;517;Octopussy;4.4;"https://www.google.com/maps/place/Octopussy/@48.893524,2.3231093,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e54ccdfc051:0xae1f1b9c1d17ae7f!8m2!3d48.8935232!4d2.3253018?hl=fr";octopussyparis.com
"14 Rue Denis Poisson, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipNu9dC_glWAVTK9-DAji_e7Jk4ImPMOoM8Nete8=w1920-h1080-k-no;FALSE;488.776.872;2.288.124;+33 9 66 84 76 96;75017;11;VIP Bar;4.4;"https://www.google.com/maps/place/VIP+Bar/@48.8775175,2.2858419,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f8d32bfe9f1:0xd9568a099c1b2a4f!8m2!3d48.8776872!4d2.288124?hl=fr";
"101 Rue des Dames, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipOPr6VcubXyyS1PHVx4Ok9uDzoye_FK1MAtObHy=w1920-h1080-k-no;FALSE;488.829.396;23.180.992;+33 1 44 90 85 10;75017;617;3 Pièces Cuisine;4.2;"https://www.google.com/maps/place/3+Pi%C3%A8ces+Cuisine/@48.88294,2.3159103,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb15be5237f:0x43ff4e4248e09c10!8m2!3d48.8829396!4d2.3180992?hl=fr";facebook.com
"54 Rue Guy Môquet, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipPaUGhFVs2wv6TgdhL_wLLXbQNEHQdfjoPwCkac=w1920-h1080-k-no;FALSE;488.924.527;23.253.256;+33 6 95 23 23 18;75017;28;Venice Bar;4.8;"https://www.google.com/maps/place/Venice+Bar/@48.8924296,2.3231483,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ff03a0520e3:0xfe8c9bf1abf7482!8m2!3d48.8924527!4d2.3253256?hl=fr";
"17 Rue Guy Môquet, 75017 Paris, France";Bar;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p_F5kka-aW0brLKJz_5DYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.90817&pitch=0&thumbfov=100;FALSE;488.917.568;23.210.529;+33 1 46 27 30 54;75017;10;Bar Aux Sports;2.5;"https://www.google.com/maps/place/Bar+Aux+Sports/@48.8918076,2.3189049,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fac76dc06e3:0x91c69549f00fac47!8m2!3d48.8917568!4d2.3210529?hl=fr";
"2 Rue Jouffroy d'Abbans, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipNJKrzz9LSBpq5bODDvwWNG4RWpruITG15Izzl0=w1920-h1080-k-no;FALSE;488.873.696;23.135.359;;75017;315;A _ Jean Bart;4.1;"https://www.google.com/maps/place/A+_+Jean+Bart/@48.8873749,2.3113262,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66faffefcf699:0x85fb2fcde31fe5d3!8m2!3d48.8873696!4d2.3135359?hl=fr";
"1 Rue Lebouteux, 75017 Paris, France";Bar;Paris;https://lh5.googleusercontent.com/p/AF1QipOXMt1H4Xd1cOWbfT1tuiRX4JgSfdmQ1kOTNquK=w1920-h1080-k-no;FALSE;48.883.612;23.166.187;+33 9 81 80 37 74;75017;174;Les Beaux Gamins;4.3;"https://www.google.com/maps/place/Les+Beaux+Gamins/@48.8835926,2.3143858,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb110b8eceb:0x47efa900fbea85e2!8m2!3d48.883612!4d2.3166187?hl=fr";lesbeauxgamins.com
