address;categoryName;city;imageUrls/0;isAdvertisement;location/lat;location/lng;phone;postalCode;reviewsCount;title;totalScore;url;website
"18 Rue Greneta, 75002 Paris, France";Bar gay;Paris;https://lh5.googleusercontent.com/p/AF1QipPS_xFo6BDcBFzwwPsSINcBq9xJzQVAGd3salcE=w1920-h1080-k-no;FALSE;48.865.251;23.511.377;+33 1 42 21 94 24;75002;114;L'Impact Bar;3.3;"https://www.google.com/maps/place/L'Impact+Bar/@48.8652938,2.3489456,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1a1eaa749d:0xfe0fe6f06faadf95!8m2!3d48.865251!4d2.3511377?hl=fr";impact-bar.com
"40 Rue des Blancs Manteaux, 75004 Paris, France";Bar gay;Paris;https://lh5.googleusercontent.com/p/AF1QipPflv_yv83ovFtvri9A-ilmEiw8rn1nNgZK-uTu=w1920-h1080-k-no;FALSE;48.859.769;23.551.262;;75004;50;Full Metal;3.7;"https://www.google.com/maps/place/Full+Metal/@48.8598427,2.3529995,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1cbf64903d:0xb20384e211164877!8m2!3d48.859769!4d2.3551262?hl=fr";fullmetal.fr
"34 Rue Charlot, 75003 Paris, France";Bar gay;Paris;https://lh5.googleusercontent.com/p/AF1QipPbpLuUuWFV946wTA2cy5ZgRp9wjIJdUChFps5N=w1920-h1080-k-no;FALSE;488.625.068;23.622.421;+33 9 53 53 38 84;75003;40;Le Mensch;3.5;"https://www.google.com/maps/place/Le+Mensch/@48.8625055,2.360056,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e069be53ecd:0xfd39f76b66a95d8d!8m2!3d48.8625068!4d2.3622421?hl=fr";lemensch.com
"176-178 Rue Saint-Martin, 75003 Paris, France";Bar gay;Paris;https://lh5.googleusercontent.com/p/AF1QipObEtY4ifSHpsjt28HaPIvN6RKbLnkjke20PkAU=w1920-h1080-k-no;FALSE;48.862.501;23.522.482;+33 1 42 72 70 59;75003;383;La Mutinerie;4.1;"https://www.google.com/maps/place/La+Mutinerie/@48.862501,2.3500595,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1bbfe5e655:0x582887f70ccf30cd!8m2!3d48.862501!4d2.3522482?hl=fr";lamutinerie.eu
"12 Rue des Haudriettes, 75003 Paris, France";Bar gay;Paris;https://lh5.googleusercontent.com/p/AF1QipMMKex26XwW3qkbWrn2oKwpmfZUprDx-DynCeMP=w1920-h1080-k-no;FALSE;488.618.326;23.572.354;;75003;179;CUD;3.1;"https://www.google.com/maps/place/CUD/@48.8618435,2.3550594,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e04bb8e6e0f:0x4752f0435d11b3ad!8m2!3d48.8618326!4d2.3572354?hl=fr";facebook.com
"37 Rue Vieille du Temple, 75004 Paris, France";Bar gay;Paris;https://lh5.googleusercontent.com/p/AF1QipOQeMM_3iJgV6VJKD15SId7j0swEv4-4LSvYetF=w1920-h1080-k-no-pi-0-ya320-ro0-fo100;FALSE;488.577.554;23.576.157;+33 1 42 74 31 65;75004;391;Yono Bar;4.4;"https://www.google.com/maps/place/Yono+Bar/@48.8577375,2.3554691,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e02ef08a3b5:0x92c9dc036cb6d46f!8m2!3d48.8577554!4d2.3576157?hl=fr";leyono.fr
"25 Rue Michel le Comte, 75003 Paris, France";Bar gay;Paris;https://lh5.googleusercontent.com/p/AF1QipPbOE-b5qPiYHDgEASStAusuGyLCDxkDE-wCLh5=w1920-h1080-k-no;FALSE;488.624.598;23.550.969;;75003;186;Duplex Bar;4.3;"https://www.google.com/maps/place/Duplex+Bar/@48.8624649,2.3529112,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1b392dca9b:0xbccbbb8d283b09cc!8m2!3d48.8624598!4d2.3550969?hl=fr";
"173 Rue Saint-Martin, 75003 Paris, France";Bar gay;Paris;https://lh5.googleusercontent.com/p/AF1QipOMyVtITudrbnBCKhDhV7jBWPZedtPcb8RB3SmF=w1920-h1080-k-no;FALSE;488.626.066;23.520.398;+33 6 63 78 06 21;75003;14;WorkshoW PARIS;3.2;"https://www.google.com/maps/place/WorkshoW+PARIS/@48.8626289,2.3497646,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fcfe4f591ed:0xed8d34bde5c9a1ee!8m2!3d48.8626066!4d2.3520398?hl=fr";facebook.com
"15 Rue de Palestro, 75002 Paris, France";Bar karaoké;Paris;https://lh5.googleusercontent.com/p/AF1QipP2Ts-SLF7YOXlAvf7YXlxvwalxzi9CRDaR2YHc=w1920-h1080-k-no;FALSE;48.865.369;23.514.078;+33 9 54 71 81 93;75002;367;Concerto Karaoke Box;4.3;"https://www.google.com/maps/place/Concerto+Karaoke+Box/@48.865369,2.3492191,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1a1af7ff53:0x5178e4127703008b!8m2!3d48.865369!4d2.3514078?hl=fr";concerto-karaoke.com
"50 Rue d'Aboukir, 75002 Paris, France";Bar karaoké;Paris;https://lh5.googleusercontent.com/p/AF1QipO5WQIZfRhYTlqyS4Ebz4LsPE3O4BtBgtteJsbT=w1920-h1080-k-no;FALSE;488.672.504;2.345.599;+33 1 84 25 95 39;75002;511;BAM Karaoke Box Sentier;4.5;"https://www.google.com/maps/place/BAM+Karaoke+Box+Sentier/@48.8672362,2.3434214,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e17e477e159:0xa13481b9f7f76ce8!8m2!3d48.8672504!4d2.345599?hl=fr";bam-karaokebox.com
"15 Rue Michel le Comte, 75003 Paris, France";Bar karaoké;Paris;https://lh5.googleusercontent.com/p/AF1QipOVnRyaLEwopQmJE7apMlDZR6Q-WdX-RS9I91s1=w1920-h1080-k-no;FALSE;488.622.174;2.355.945;+33 1 44 61 53 15;75003;439;L'Enchanteur bar karaoké;3.9;"https://www.google.com/maps/place/L'Enchanteur+bar+karaok%C3%A9/@48.8621683,2.3537124,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1b4a6bdbf9:0x12f67886b2738aa!8m2!3d48.8622174!4d2.355945?hl=fr";gayvoyageur.com
"8 Pl. Marguerite de Navarre, 75001 Paris, France";Bar lounge;Paris;https://lh5.googleusercontent.com/p/AF1QipM0PLWXyqOyGJ6oDFrLLqp3xgvQqCTEG1MdTLU2=w1920-h1080-k-no;FALSE;488.607.299;23.465.326;+33 1 42 21 31 31;75001;28;Jardin Privé - Bulle d'Hiver;4.5;"https://www.google.com/maps/place/Jardin+Priv%C3%A9+-+Bulle+d'Hiver/@48.8607299,2.3443439,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f3726627d:0x305cc63f0358c530!8m2!3d48.8607299!4d2.3465326?hl=fr";lejardinpriveparis.com
"1 Rue Scribe, 75009 Paris, France";Bar lounge;Paris;https://lh5.googleusercontent.com/p/AF1QipPAZtTrwQLNjOvH2sDYVV4bszMHeCpWpou_oxiJ=w1920-h1080-k-no;FALSE;488.705.607;23.298.256;+33 1 44 71 74 20;75009;13;Le Bar du Scribe;3.9;"https://www.google.com/maps/place/Le+Bar+du+Scribe/@48.8705726,2.3275777,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e316a45337f:0xa7bd5341c950bc3d!8m2!3d48.8705607!4d2.3298256?hl=fr";hotel-scribe.com
"62 Rue Mouffetard, 75005 Paris, France";Bar lounge;Paris;https://lh5.googleusercontent.com/p/AF1QipOafk1O4Fb31ng4E_BXBOQT48EUQ0kiLCHXovUA=w1920-h1080-k-no;TRUE;488.430.765;23.495.345;+33 1 42 72 73 36;75005;166;Drunken Bunny;4.7;"https://www.google.com/maps/place/Drunken+Bunny/@48.843025,2.3473585,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67198fe3fded7:0xe05857df156ae6f!8m2!3d48.8430765!4d2.3495345?hl=fr";drunkenbunny.fr
"18 Rue Favart, 75002 Paris, France";Bar lounge;Paris;https://lh5.googleusercontent.com/p/AF1QipPyN0TR6bMy6WYTX9hKv-2_2blIb3B4G_kWcsU2=w1920-h1080-k-no;FALSE;488.714.286;2.338.323;+33 1 42 61 58 17;75002;265;Le Biz;3.5;"https://www.google.com/maps/place/Le+Biz/@48.8714246,2.3361535,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3bdf52e385:0xfe8f4e24de1ca7a!8m2!3d48.8714286!4d2.338323?hl=fr";lebiz.fr
"12 Rue Quincampoix, 75004 Paris, France";Bar lounge;Paris;https://lh5.googleusercontent.com/p/AF1QipNmipSdblNZHDtH_Q_DoYE6D3tTCdCH1fPprdtw=w1920-h1080-k-no;FALSE;488.595.601;23.497.931;;75004;10;king smoke paris;5;"https://www.google.com/maps/place/king+smoke+paris/@48.8595341,2.3476676,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f6b843a116d:0x87dc0e9bce4a3256!8m2!3d48.8595601!4d2.3497931?hl=fr";kingsmokeparis.com
"8 Rue Brantôme, 75003 Paris, France";Bar lounge;Paris;https://lh5.googleusercontent.com/p/AF1QipMApk81JOV_x1hZBure_g8XIqgY1UN4HNDQuJHI=w1920-h1080-k-no;FALSE;488.621.676;23.529.953;+33 6 51 51 52 90;75003;106;Eight;4;"https://www.google.com/maps/place/Eight/@48.8621676,2.3508066,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1b991f6245:0xce79b48c635cdc1f!8m2!3d48.8621676!4d2.3529953?hl=fr";instagram.com
"32 Rue Feydeau, 75002 Paris, France";Bar PMU;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RV8YEd1zQUROCChAs-mcdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.960861&pitch=0&thumbfov=100;FALSE;488.699.018;23.393.217;+33 6 61 35 06 98;75002;7;Blaye & Joz - Bar à chatte;4.9;"https://www.google.com/maps/place/Blaye+%26+Joz+-+Bar+%C3%A0+chatte/@48.8699304,2.3371477,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f98838776a5:0x62073c14df805df8!8m2!3d48.8699018!4d2.3393217?hl=fr";
"120 Rue Montmartre, 75002 Paris, France";Bar sportif;Paris;https://lh5.googleusercontent.com/p/AF1QipM03syhybS5q7Sdiaa2FYrWn7xQvdVXeMTbhZiO=w1920-h1080-k-no;FALSE;488.678.311;23.438.897;+33 1 73 79 89 69;75002;904;Thirsty Mad Cat;4.3;"https://www.google.com/maps/place/Thirsty+Mad+Cat/@48.8678299,2.3416942,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3d1491d029:0xff4adbc35f0e40c2!8m2!3d48.8678311!4d2.3438897?hl=fr";thirstymadcat.com
"354 Bis Rue de Vaugirard, 75015 Paris, France";Bar sportif;Paris;https://lh5.googleusercontent.com/p/AF1QipNPAqdnhEjZP9HEzxBKE6y4g2A5WsckphewX-su=w1920-h1080-k-no;FALSE;488.356.928;22.929.325;+33 6 86 92 11 11;75015;561;Le comptoir rugby Bar;4.5;"https://www.google.com/maps/place/Le+comptoir+rugby+Bar/@48.835682,2.2907525,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6706b3f9cba1b:0x14f42d7f24910cf7!8m2!3d48.8356928!4d2.2929325?hl=fr";le-comptoir-rugby-bar.com
"159 Bd du Montparnasse, 75006 Paris, France";Bar à bières;Paris;https://lh5.googleusercontent.com/p/AF1QipNbnWhulcDfY-2NzHFqppiPYpk60Qrr4Af4yUky=w1920-h1080-k-no;FALSE;488.404.634;23.349.306;+33 1 42 01 85 42;75006;144;"L'Apéro, Bar Restaurant à Montparnasse";4.4;"https://www.google.com/maps/place/L'Ap%C3%A9ro,+Bar+Restaurant+%C3%A0+Montparnasse/@48.840493,2.3327642,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6710a8de256f3:0xad6afdeb43b25263!8m2!3d48.8404634!4d2.3349306?hl=fr";
"25 Rue Louis le Grand, 75002 Paris, France";Bar à bières;Paris;https://lh5.googleusercontent.com/p/AF1QipNuCCTyr9VVfClhbvBz2ujRaCLlvdhCdpIKU7K6=w1920-h1080-k-no;FALSE;488.706.436;23.340.073;+33 6 83 41 88 29;75002;14;Le Bab Opéra;5;"https://www.google.com/maps/place/Le+Bab+Op%C3%A9ra/@48.870638,2.3318208,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ffde8a4cd09:0x52b98b3c01f523e7!8m2!3d48.8706436!4d2.3340073?hl=fr";barabieresparis.com
"2-4 Rue Poissonnière, 75002 Paris, France";Bar à bières;Paris;https://lh5.googleusercontent.com/p/AF1QipMqsdX8w84wR_pTc-Uv-wG_eb6nF-UFDTbFhOc7=w1920-h1080-k-no;FALSE;488.686.884;23.478.046;;75002;10;Les 2 Tonneaux;4.4;"https://www.google.com/maps/place/Les+2+Tonneaux/@48.8686859,2.3456499,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f96d10fa519:0x69823f17845c55e5!8m2!3d48.8686884!4d2.3478046?hl=fr";
"34 Rue des Petits Carreaux, 75002 Paris, France";Bar à bières;Paris;https://lh5.googleusercontent.com/p/AF1QipMcRINWSIgnuP5JOsY8vb4y7r7BZgbeOpZlpeTF=w1920-h1080-k-no;FALSE;488.677.658;2.347.477;+33 9 83 06 90 39;75002;1087;Hoppy Corner;4.7;"https://www.google.com/maps/place/Hoppy+Corner/@48.8677658,2.3452883,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e17bc99cd61:0xc37f3bb792bf19b6!8m2!3d48.8677658!4d2.347477?hl=fr";fr-fr.facebook.com
"2 Rue d'Hauteville, 75010 Paris, France";Bar à bières;Paris;https://lh5.googleusercontent.com/p/AF1QipO-u4QYdFFOWnB2sAfMopxdy6zWrJoiSeYNIqI-=w1920-h1080-k-no;FALSE;488.707.717;23.498.084;+33 7 88 38 83 34;75010;874;Le Fut'RaX;4.1;"https://www.google.com/maps/place/Le+Fut'RaX/@48.8707486,2.3477021,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1697b4b125:0xfe48fa8af5ff574e!8m2!3d48.8707717!4d2.3498084?hl=fr";lefutrax.fr
"9 Rue Quincampoix, 75004 Paris, France";Bar à bières;Paris;https://lh5.googleusercontent.com/p/AF1QipOzKIZ2R4VsBbW105m_RuMmyas3ychMoSHoXuis=w1920-h1080-k-no;TRUE;488.595.319;23.495.324;+33 1 42 78 23 50;75004;727;L'Imprévu Café;4.3;"https://www.google.com/maps/place/L'Impr%C3%A9vu+Caf%C3%A9/@48.8595204,2.347383,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1e907d2bfb:0xb08bfe907db38fe3!8m2!3d48.8595319!4d2.3495324?hl=fr";imprevu-cafe.fr
"35 Bd Voltaire, 75011 Paris, France";Bar à bières;Paris;https://lh5.googleusercontent.com/p/AF1QipMZZGD_4kdMMIz3JNVzkfFCZP4Z5cFxrbgppKwa=w1920-h1080-k-no;FALSE;488.645.399;23.692.026;+33 1 48 05 94 14;75011;528;Les Berthom;4.6;"https://www.google.com/maps/place/Les+Berthom/@48.8645695,2.3669637,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dfd3ff2ad67:0x7551f01e60d65314!8m2!3d48.8645399!4d2.3692026?hl=fr";lesberthom.com
"3 Rue de la Forge Royale, 75011 Paris, France";Bar à bières;Paris;https://lh5.googleusercontent.com/p/AF1QipNGtgRWjTFdVUej5t3c0XgYyf4jVi6XIbEP3YHK=w1920-h1080-k-no;FALSE;488.509.329;23.801.967;+33 1 43 48 71 63;75011;133;BEER Paris;4.9;"https://www.google.com/maps/place/BEER+Paris/@48.8509329,2.378008,17z/data=!3m1!4b1!4m5!3m4!1s0x47e673157d94984d:0x43a2ae17921bb0c8!8m2!3d48.8509329!4d2.3801967?hl=fr";beerparis.com
"6 Rue des Fontaines du Temple, 75003 Paris, France";Bar à bières;Paris;https://lh5.googleusercontent.com/p/AF1QipPTfWXPMCT9qpnVn-YpKMmK1giHzXpEe3doB-7U=w1920-h1080-k-no;FALSE;488.656.125;23.596.498;+33 1 49 96 53 70;75003;364;La Ruée vers l'Orge;4.9;"https://www.google.com/maps/place/La+Ru%C3%A9e+vers+l'Orge/@48.865615,2.3574633,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0583fad727:0x5318100a1bd85b96!8m2!3d48.8656125!4d2.3596498?hl=fr";facebook.com
"60 Bd de Bercy, 75012 Paris, France";Bar à chicha;Paris;https://lh5.googleusercontent.com/p/AF1QipMDurLWXzhpu-Pt4aOUvzgFOQg2_8Wpisl_pJbl=w1920-h1080-k-no;FALSE;488.388.332;23.878.748;+33 1 83 92 73 52;75012;90;Le 12 Lounge Paris;4.5;"https://www.google.com/maps/place/Le+12+Lounge+Paris/@48.8388347,2.3856866,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6739d70cc4193:0x49fd2ec5f393b837!8m2!3d48.8388332!4d2.3878748?hl=fr";
"49 Bd de Sébastopol, 75001 Paris, France";Bar à chicha;Paris;https://lh5.googleusercontent.com/p/AF1QipN-TBahPnnGb2tjPGMDtds4WhAW6eabVvMXM-uY=w1920-h1080-k-no;FALSE;488.618.448;23.498.271;;75001;172;HB Home Beach Paris;3.8;"https://www.google.com/maps/place/HB+Home+Beach+Paris/@48.8618537,2.3476008,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e195a5b7f09:0x76761e6fe64dc9b0!8m2!3d48.8618448!4d2.3498271?hl=fr";facebook.com
"3 Rue Sainte-Opportune, 75001 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipNxVwhhy6W1tuPP2Jj7BqAWxcVjmx2S52MHtQTB=w1920-h1080-k-no;FALSE;488.600.217;23.471.662;+33 1 42 33 53 13;75001;590;L'Amazonial;4.2;"https://www.google.com/maps/place/L'Amazonial/@48.8600217,2.3449775,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f18b6a155:0xe28ffe137e303ee0!8m2!3d48.8600217!4d2.3471662?hl=fr";amazonial.fr
"7eme étage Hotel Novotel, 257 Rue de Vaugirard, 75015 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipOsX4t-_whoHuHwfGLgj0WQTiALBYPmMsAg8gtn=w1920-h1080-k-no;FALSE;488.400.196;23.032.447;+33 1 40 45 12 90;75015;158;Il Volo Bar Rooftop Paris;4.1;"https://www.google.com/maps/place/Il+Volo+Bar+Rooftop+Paris/@48.8399494,2.3011064,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6703ed07bb427:0x7efeedd691b6a1a0!8m2!3d48.8400196!4d2.3032447?hl=fr";
"58 Rue Jean-Jacques Rousseau, 75001 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipPLEWrMh1HR3nDtO-8qRWlrX3_cOpmCTNu0sbCC=w1920-h1080-k-no;FALSE;488.639.249;23.434.027;+33 1 49 27 92 08;75001;347;Ballroom;4.2;"https://www.google.com/maps/place/Ballroom/@48.8639248,2.3412141,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e22f455a265:0x64b77d2099c44a70!8m2!3d48.8639249!4d2.3434027?hl=fr";
"11 Rue Saint-Denis, 75001 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipO9AunO3vVKRbMbvMtRBN0nqTaDnDjQcm2KH_Y1=w1920-h1080-k-no;FALSE;488.592.542;23.476.451;+33 9 63 69 02 72;75001;73;Liquorium : Bar à cocktails;4.3;"https://www.google.com/maps/place/Liquorium+:+Bar+%C3%A0+cocktails/@48.8592542,2.3454564,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1efd3b1511:0x3f9c6f4ae2e58ee3!8m2!3d48.8592542!4d2.3476451?hl=fr";liquorium.fr
"87 Rue Saint-Honoré, 75001 Paris, France";Bar à cocktails;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KAUsJ3FUQ3l_26WArrFIxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.48763&pitch=0&thumbfov=100;FALSE;488.611.986;2.343.542;;75001;0;Anamorphose;;"https://www.google.com/maps/place/Anamorphose/@48.8612243,2.3413614,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e21f5425c6d:0x61b2282e980766f9!8m2!3d48.8611986!4d2.343542?hl=fr";bar-anamorphose.fr
"25 Rue de Trévise, 75009 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipOQJXk8eW0igTz9OHc6gT02wqMdclsFFBoUV5NJ=w1920-h1080-k-no;FALSE;488.743.613;2.345.278;+33 6 23 46 88 62;75009;276;Hypnose Bar Grands Boulevards;4.2;"https://www.google.com/maps/place/Hypnose+Bar+Grands+Boulevards/@48.8743614,2.3430816,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3fd1e99ad3:0x6309e85dfcdfe4a!8m2!3d48.8743613!4d2.345278?hl=fr";hypnosebar.com
"11 Rue de la Ferronnerie, 75001 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipP5lCz1Ib-xImv_jnA91JdNeg0-Tok7FNJGDbW_=w1920-h1080-k-no;FALSE;48.860.125;23.476.695;+33 7 71 27 89 98;75001;186;Mamie Paris;4.4;"https://www.google.com/maps/place/Mamie+Paris/@48.860125,2.3454808,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1edf724d75:0x6a46df9ef5f7a87f!8m2!3d48.860125!4d2.3476695?hl=fr";m.facebook.com
"153 Rue Saint-Martin, 75003 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipPXIbPYtbuswHGwCQx6Xekjsb9LjcXJNT265HBn=w1920-h1080-k-no;FALSE;488.619.782;23.517.303;+33 7 62 82 29 26;75003;557;Le 153;4.2;"https://www.google.com/maps/place/Le+153/@48.861984,2.3495204,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1beeda54f7:0x52ada87b176195e5!8m2!3d48.8619782!4d2.3517303?hl=fr";le153.com
"18 Rue Bachaumont, 75002 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipPRkL8R1NtvIjLVIAbV3q4ZcDZh50VgWfXCXtjb=w1920-h1080-k-no;FALSE;488.662.269;23.450.231;+33 1 81 66 47 55;75002;47;Night Flight;4.3;"https://www.google.com/maps/place/Night+Flight/@48.8662817,2.3428527,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e22ab34c8b9:0x4afe01e7e1c58628!8m2!3d48.8662269!4d2.3450231?hl=fr";
"32 Rue Saint-Augustin, 75002 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipMsOH7uY3xA0-3XPl-xv2kEBCHsWnQWG-0YM0cj=w1920-h1080-k-no;FALSE;488.690.006;23.337.002;+33 1 42 65 93 77;75002;203;Buckingham Bar;4.6;"https://www.google.com/maps/place/Buckingham+Bar/@48.8690006,2.3315115,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e307d06eb99:0xe285b1ae1a06f7d6!8m2!3d48.8690006!4d2.3337002?hl=fr";hotel-etats-unis-opera.com
"Park Hyatt Paris Vendôme, 5 rue de la Paix, 75002 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipMqeai9Ohkic1-z8vPQ9_2sZ11IXD_UuX0ifejw=w1920-h1080-k-no;FALSE;488.691.594;23.298.081;+33 1 58 71 10 60;75002;72;Le Bar - Park Hyatt Paris-Vendôme;4.5;"https://www.google.com/maps/place/Le+Bar+-+Park+Hyatt+Paris-Vend%C3%B4me/@48.8689914,2.3280059,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e31a685499b:0xd1f3c8d7a70cecb3!8m2!3d48.8691594!4d2.3298081?hl=fr";hyatt.com
"10 Rue Guénégaud, 75006 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipOex3GJsz8f5rTinJ7b8684SiYSKwR50jjo8A6p=w1920-h1080-k-no;FALSE;488.556.482;23.383.389;+33 1 44 07 32 43;75006;257;Arbane - Bar Cocktail Club;4.7;"https://www.google.com/maps/place/Arbane+-+Bar+Cocktail+Club/@48.8556968,2.3360886,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671d8b1d30cef:0x135074610addc510!8m2!3d48.8556482!4d2.3383389?hl=fr";larbane.com
"52 Rue Greneta, 75002 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipNgJwaIAFIhN19YKlV-Sx5xxGLF_ktrECgeWIR7=w1920-h1080-k-no;FALSE;488.655.356;23.481.299;+33 6 66 16 18 88;75002;55;IVY;5;"https://www.google.com/maps/place/IVY/@48.8656136,2.3459741,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f88e9eebef5:0x25f3828d9bd72648!8m2!3d48.8655356!4d2.3481299?hl=fr";ivy.paris
"5 Rue Daunou, 75002 Paris, France";Bar à cocktails;Paris;https://lh4.googleusercontent.com/proxy/bVVFveIeYtdOUfTrIlVBeVJZ6tn4P4CUTtZcLrzzDxWEuy1GnBJ_VmM_uGW27-bN126vT99NXiZtPPStWgVY6XyCJKtCeotuM9LH4BCFcS9P7vdutSw7mWEhD7kFMLlGoZUkxNYO0wugw-8lZrX4xGsIXJTAGg=w1920-h1080-k-no;FALSE;488.692.373;23.321.269;+33 1 42 61 71 14;75002;1484;Harry's New York Bar;4.4;"https://www.google.com/maps/place/Harry's+New+York+Bar/@48.8692018,2.3298801,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e30f9a044bb:0x2cff382141df8050!8m2!3d48.8692373!4d2.3321269?hl=fr";harrysbar.fr
"5 Rue de Louvois, 75002 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipMv6ooGx4ZMgJ7A-4nzZehsEs-b0aoVETuBj58m=w1920-h1080-k-no;FALSE;488.683.179;23.368.126;+33 1 42 96 94 60;75002;219;Minato - Bar Japonais - Karaoké Box;4.4;"https://www.google.com/maps/place/Minato+-+Bar+Japonais+-+Karaok%C3%A9+Box/@48.8682997,2.3346149,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3ae31964d9:0xdf721f49c5db7c6d!8m2!3d48.8683179!4d2.3368126?hl=fr";facebook.com
"14 Rue Saint-Sauveur, 75002 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipM1Z-VzUURDnlyXmDC-cXaHwqAwFV2NbOFI60cF=w1920-h1080-k-no;FALSE;488.661.186;23.486.509;+33 1 42 33 60 77;75002;296;Jefrey's;4.6;"https://www.google.com/maps/place/Jefrey's/@48.8661186,2.3464622,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e19d9d0393f:0x2fcf385dc8da2292!8m2!3d48.8661186!4d2.3486509?hl=fr";
"9 Rue Daunou, 75002 Paris, France";Bar à cocktails;Paris;https://lh5.googleusercontent.com/p/AF1QipN5kM6WqGrFYM9jdm0wksTafA1YgTlHtj-fBiA=w1920-h1080-k-no;FALSE;48.869.324;23.319.337;+33 7 62 95 98 78;75002;9;Segreto;3.9;"https://www.google.com/maps/place/Segreto/@48.8692647,2.3296877,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fda3db6a949:0xb6b1843e598eae92!8m2!3d48.869324!4d2.3319337?hl=fr";rure.fr
