"address","categoryName","city","countryCode","imageUrls/0","isAdvertisement","locatedIn","location/lat","location/lng","neighborhood","orderBy/0/name","orderBy/0/url","orderBy/1/name","orderBy/1/url","orderBy/2/name","orderBy/2/url","permanentlyClosed","phone","placeId","plusCode","postalCode","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
"28 Rue Brancion, 75015 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMV8K1Ky9fbAx8JaCAgInWulH9X2SEqMuF6Kj3u=w1920-h1080-k-no","false",,"48.834647","2.3049889","28 Rue Brancion",,,,,,,"false","+33 1 45 31 41 89","ChIJl8a9KMlx5kcR0-M9cdlVd-Y","R8M3+VX Paris, France","75015","128","59","36","6","10","6","1","2021-08-07T17:52:48.021Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8458439,2.2628318,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"28 Rue Brancion",,"false","Le Post","4","https://www.google.com/maps/place/Le+Post/@48.834647,2.3028002,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671c928bdc697:0xe67755d9713de3d3!8m2!3d48.834647!4d2.3049889?hl=fr","lepost.business.site"
"33 Rue Blomet, 75015 Paris, France","Salle de concert","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipN_qm5eO5As_T-zw4Cf7QjDZCusQYVUDxD9eJaN=w1920-h1080-k-no","false",,"48.8426914","2.3062052","33 Rue Blomet",,,,,,,"false","+33 7 56 81 99 77","ChIJSSyOzztw5kcRS66VSkHjUrM","R8V4+3F Paris, France","75015","127","73","56","11","3","2","1","2021-08-07T17:52:55.603Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8458439,2.2628318,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"33 Rue Blomet",,"false","Le Bal Blomet","4.6","https://www.google.com/maps/place/Le+Bal+Blomet/@48.8427162,2.3039984,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6703bcf8e2c49:0xb352e3414a95ae4b!8m2!3d48.8426914!4d2.3062052?hl=fr","balblomet.fr"
"21 Rue de la Fédération, 75015 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPsH_4s3EQTuvZXIvMD8IR8S44z0w8PFi-MkBkL=w1920-h1080-k-no","false",,"48.854609","2.2915962","21 Rue de la Fédération","le-jardin-restaurant.com","https://www.le-jardin-restaurant.com/fr/le-restaurant",,,,,"false","+33 1 45 78 58 44","ChIJG-hhUhxw5kcRtBDv9vfMjs4","V73R+RJ Paris, France","75015","126","77","35","17","7","12","6","2021-08-07T17:53:02.126Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8458439,2.2628318,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"21 Rue de la Fédération",,"false","Le Jardin - Restaurant Bar Terrasse","3.9","https://www.google.com/maps/place/Le+Jardin+-+Restaurant+Bar+Terrasse/@48.854609,2.2894075,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6701c5261e81b:0xce8eccf7f6ef10b4!8m2!3d48.854609!4d2.2915962?hl=fr","le-jardin-restaurant.com"
"17 Rue du Cotentin, 75015 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipN4GusEh815D-6dmGcSX9Xj5ZNfpkraH0T9_AB3=w1920-h1080-k-no","false",,"48.838493","2.3153615","17 Rue du Cotentin","accor.com","http://restaurantsandbars.accor.com/fr/restaurant/5060_R001?y_source=1_MjQ4NTg1MTYtNzE1LWxvY2F0aW9uLnJlc2VydmF0aW9uX3VybA%3D%3D","thefork.fr","https://www.thefork.fr/restaurant/halle-quatre-r416201?cc=18174-54f",,,"false","+33 1 53 91 23 83","ChIJ6biQ2TVw5kcRvouRyo0_Cio","R8Q8+C3 Paris, France","75015","125","81","49","22","2","7","1","2021-08-07T17:53:08.904Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8458439,2.2628318,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"17 Rue du Cotentin",,"false","Halle Quatre","4.4","https://www.google.com/maps/place/Halle+Quatre/@48.8385427,2.3130196,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67035d990b8e9:0x2a0a3f8dca918bbe!8m2!3d48.838493!4d2.3153615?hl=fr","restaurantsandbars.accor.com"
"114 Rue de Sèvres, 75015 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipO7bFmXSrug_w4JbGA7ER-y9drsIqothyACILvu=w1920-h1080-k-no","false",,"48.845492","2.3119439","114 Rue de Sèvres","latourdenesle.fr","http://latourdenesle.fr/3791/contactez-nous.html",,,,,"false","+33 1 47 83 64 70","ChIJvXhTRjBw5kcRfqunxuOT4BY","R8W6+5Q Paris, France","75015","124","323","131","102","19","56","15","2021-08-07T17:53:15.626Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8458439,2.2628318,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"114 Rue de Sèvres",,"false","La Tour de Nesle","4","https://www.google.com/maps/place/La+Tour+de+Nesle/@48.845492,2.3097552,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67030465378bd:0x16e093e3c6a7ab7e!8m2!3d48.845492!4d2.3119439?hl=fr","latourdenesle.business.site"
"80 Rue du Commerce, 75015 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipP81V7AWT7gV6ljyJJU_QWZrw7Z6awPoYR1w-3n=w1920-h1080-k-no","false",,"48.8449485","2.2939526","80 Rue du Commerce",,,,,,,"false","+33 1 48 28 77 01","ChIJF8NOJBdw5kcRSohaEaUr9ZU","R7VV+XH Paris, France","75015","123","1211","520","389","99","147","56","2021-08-07T17:53:22.212Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8458439,2.2628318,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"80 Rue du Commerce",,"false","Le Commerce Café","4","https://www.google.com/maps/place/Le+Commerce+Caf%C3%A9/@48.8449485,2.2917639,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67017244ec317:0x95f52ba5115a884a!8m2!3d48.8449485!4d2.2939526?hl=fr",
"78 Av. Emile Zola, 75015 Paris, France","Restaurant italien","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOxJAJooEg6vXqa2WpYwGwn7EyzAtdsEL3oJ3oa=w1920-h1080-k-no","false",,"48.8464899","2.2869282","78 Av. Emile Zola","le-relais-du-15e.fr","http://le-relais-du-15e.fr/fr/booking",,,,,"false","+33 1 45 78 84 88","ChIJvYi07Q9w5kcRjoSAOjD6g4Q","R7WP+HQ Paris, France","75015","122","269","157","56","28","16","12","2021-08-07T17:53:28.815Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8458439,2.2628318,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"78 Av. Emile Zola",,"false","Le Relais du 15ème, Bistro-Resto Italien","4.1","https://www.google.com/maps/place/Le+Relais+du+15%C3%A8me,+Bistro-Resto+Italien/@48.8464687,2.2847258,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6700fedb488bd:0x8483fa303a80848e!8m2!3d48.8464899!4d2.2869282?hl=fr","le-relais-du-15e.fr"
"12 Rue Linois, 75015 Paris, France","Restaurant américain","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOhiZ4OWPFKa_TXAXbMXVn-fpA_pqop2KYdxStf=w1920-h1080-k-no","false","Situé dans : Centre Commercial Beaugrenelle","48.8492834","2.2827565","12 Rue Linois",,,,,,,"false","+33 1 42 96 86 62","ChIJnZS5XRBx5kcR_qhx2kXX0V4","R7XM+P4 Paris, France","75015","121","291","103","71","69","24","24","2021-08-07T17:53:35.507Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8458439,2.2628318,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"12 Rue Linois",,"false","Indiana Café - Beaugrenelle","3.4","https://www.google.com/maps/place/Indiana+Caf%C3%A9+-+Beaugrenelle/@48.8492834,2.2805678,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671105db9949d:0x5ed1d745da71a8fe!8m2!3d48.8492834!4d2.2827565?hl=fr","indianacafe.fr"
"5 Av. Anatole France, 75007 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPB1oeuTyRtSs2xk5QSUsI0s8Ibqu2_TUtGHmMd=w1920-h1080-k-no","false",,"48.8587275","2.2944984","5 Av. Anatole France",,,,,,,"false",,"ChIJv9eK8-Fv5kcR8CrcigSjIKI","V75V+FQ Paris, France","75007","120","293","190","35","37","21","10","2021-08-07T17:53:43.011Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"5 Av. Anatole France",,"false","Bar à Champagne","4.1","https://www.google.com/maps/place/Bar+%C3%A0+Champagne/@48.8587275,2.2923097,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fe1f38ad7bf:0xa220a3048adc2af0!8m2!3d48.8587275!4d2.2944984?hl=fr","restaurants-toureiffel.com"
"47 Rue de Bourgogne, 75007 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPajCSO3SSas-SoPOuJ2XXJQ-E6mNb7yAIEEZY=w1920-h1080-k-no","false",,"48.8566078","2.3172883","47 Rue de Bourgogne",,,,,,,"false","+33 9 80 32 02 10","ChIJkY1zCSpw5kcRIB6tHZsxJpk","V848+JX Paris, France","75007","119","125","82","29","3","8","3","2021-08-07T17:53:49.622Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"47 Rue de Bourgogne",,"false","Home Bar","4.5","https://www.google.com/maps/place/Home+Bar/@48.8565928,2.3151877,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6702a09738d91:0x9926319b1dad1e20!8m2!3d48.8566078!4d2.3172883?hl=fr",
"2 Rue Mirabeau, 75016 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMrd_zWUELluQYk7hIn1HIxuuK6w_F8lBMRuoCJ=w1920-h1080-k-no","false",,"48.8472938","2.2729363","2 Rue Mirabeau",,,,,,,"false","+33 1 45 24 54 27","ChIJF6MEKqZ65kcR1pGaSOYuRXM","R7WF+W5 Paris, France","75016","118","320","167","79","32","32","10","2021-08-07T17:53:56.495Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"2 Rue Mirabeau",,"false","Le Mirabeau","4.1","https://www.google.com/maps/place/Le+Mirabeau/@48.8473315,2.2707205,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa62a04a317:0x73452ee6489a91d6!8m2!3d48.8472938!4d2.2729363?hl=fr",
"383bis Rue de Vaugirard, 75015 Paris, France","Salle de réception","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPFCq6WbffsMYzJtq60Ro9j-fSwKgSS0ivNaKCz=w1920-h1080-k-no","false",,"48.8355606","2.2930366","383bis Rue de Vaugirard","friends.coffee","http://friends.coffee/#privatisation",,,,,"false","+33 1 71 70 97 17","ChIJezAXaWtw5kcR5tNPJbVqOjw","R7PV+66 Paris, France","75015","117","130","83","16","19","9","3","2021-08-07T17:54:03.416Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"383bis Rue de Vaugirard",,"false","Friends Vaugirard (location de salle Paris 15, séminaire, réunion, cocktail, anniversaire d'enfants, réunion familiale, soirée d'anniversaire)","4.1","https://www.google.com/maps/place/Friends+Vaugirard+(location+de+salle+Paris+15,+s%C3%A9minaire,+r%C3%A9union,+cocktail,+anniversaire+d'enfants,+r%C3%A9union+familiale,+soir%C3%A9e+d'anniversaire)/@48.8355571,2.2908522,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6706b6917307b:0x3c3a6ab5254fd3e6!8m2!3d48.8355606!4d2.2930366?hl=fr","friends.coffee"
"232 Rue de Vaugirard, 75015 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNgdL9vSTib5ypM8Q9ZYiF-gk0E-fKTLXTKVo28=w1920-h1080-k-no","false",,"48.8404925","2.3040582","232 Rue de Vaugirard","thefork.fr","https://www.thefork.fr/restaurant/odette-et-charlus-r698029?cc=18174-54f",,,,,"false","+33 1 45 31 19 80","ChIJOSZCzD5w5kcR8sHZL1YUHmY","R8R3+5J Paris, France","75015","116","241","148","48","22","16","7","2021-08-07T17:54:10.000Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"232 Rue de Vaugirard",,"false","Odette et Charlus","4.2","https://www.google.com/maps/place/Odette+et+Charlus/@48.840483,2.3018758,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6703ecc422639:0x661e14562fd9c1f2!8m2!3d48.8404925!4d2.3040582?hl=fr","odette-et-charlus.fr"
"96 Rue du Commerce, 75015 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOhFHqWzSW5Zk1PPRjk_8PTwvGdlLQBlnrZdLJ4=w1920-h1080-k-no","false",,"48.8437818","2.2929856","96 Rue du Commerce","alatoureiffel.fr","https://alatoureiffel.fr/fr/booking","thefork.fr","https://www.thefork.fr/restaurant/a-la-tour-eiffel-r444693?cc=18174-54f",,,"false","+33 1 45 33 77 11","ChIJdULCzBZw5kcRJ9zqZKk-S8o","R7VV+G5 Paris, France","75015","115","634","280","192","52","79","31","2021-08-07T17:54:16.593Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"96 Rue du Commerce",,"false","A La Tour Eiffel","4","https://www.google.com/maps/place/A+La+Tour+Eiffel/@48.8438013,2.2907527,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67016ccc24275:0xca4b3ea964eadc27!8m2!3d48.8437818!4d2.2929856?hl=fr","alatoureiffel.fr"
"386 Rue de Vaugirard, 75015 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPWiC4zj4016kLDRRhSKPXUAnMi3eJohsfc67sG=w1920-h1080-k-no","false",,"48.832972","2.2883097","386 Rue de Vaugirard",,,,,,,"false","+33 1 45 32 47 28","ChIJvxdpxW1w5kcRdcJQ6RcP3Nw","R7MQ+58 Paris, France","75015","114","1404","286","320","315","305","178","2021-08-07T17:54:23.320Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"386 Rue de Vaugirard",,"false","Dupont Versailles","3.1","https://www.google.com/maps/place/Dupont+Versailles/@48.832971,2.2861235,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6706dc56917bf:0xdcdc0f17e950c275!8m2!3d48.832972!4d2.2883097?hl=fr","app.restranslate.com"
"136 Rue de Lourmel, 75015 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOcUm-9qHUhcJ00rTGDXgcgSVvn0Lo3HGRcTh8A=w1920-h1080-k-no","false",,"48.8413376","2.2846551","136 Rue de Lourmel",,,,,,,"false","+33 1 40 60 21 23","ChIJ_eRByQ1w5kcR6q1WSr4-J1I","R7RM+GV Paris, France","75015","113","374","184","101","19","52","18","2021-08-07T17:54:56.823Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"136 Rue de Lourmel",,"false","Les Turbulentes","4.1","https://www.google.com/maps/place/Les+Turbulentes/@48.8413345,2.2824742,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6700dc941e4fd:0x52273ebe4a56adea!8m2!3d48.8413376!4d2.2846551?hl=fr","lesturbulentes.fr"
"64 Rue des Entrepreneurs, 75015 Paris, France","Bar à vin","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMlqGZJ2DqNNN26v9hGCpeJ7gWOs3i-8nuzx19x=w1920-h1080-k-no","false",,"48.8451759","2.289","64 Rue des Entrepreneurs",,,,,,,"false","+33 9 86 46 46 76","ChIJ5ZaUjmhx5kcRhNM53pdYfEg","R7WQ+3H Paris, France","75015","112","16","16","0","0","0","0","2021-08-07T17:55:14.284Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"64 Rue des Entrepreneurs",,"false","La cave du hérisson","5","https://www.google.com/maps/place/La+cave+du+h%C3%A9risson/@48.8451535,2.2867915,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671688e9496e5:0x487c5897de39d384!8m2!3d48.8451759!4d2.289?hl=fr","lacaveduherisson.fr"
"31 Bd Victor, 75015 Paris, France","Restaurant indien","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipP0ifwlyOuPfUTip5nvo9APSrkBrSFlQolG9mr3=w1920-h1080-k-no","false",,"48.8343001","2.2848714","31 Bd Victor","mumbailounge.fr","https://mumbailounge.fr/fr/booking",,,,,"false","+33 1 48 28 52 92","ChIJ6W-vXHJw5kcRWkFaxGSrn5Q","R7MM+PX Paris, France","75015","111","378","261","63","10","35","9","2021-08-07T17:55:42.676Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"31 Bd Victor",,"false","MUMBAI LOUNGE Indian restaurant Paris Portes de Versailles Paris 15, vanves, Issy","4.5","https://www.google.com/maps/place/MUMBAI+LOUNGE+Indian+restaurant+Paris+Portes+de+Versailles+Paris+15,+vanves,+Issy/@48.834303,2.2826876,17z/data=!3m1!4b1!4m5!3m4!1s0x47e670725caf6fe9:0x949fab64c45a415a!8m2!3d48.8343001!4d2.2848714?hl=fr","mumbailounge.fr"
"4 Rue du Départ, 75015 Paris, France","Restaurant français","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOl701UmGAHMlC2yGwd1LeRYBr55q54NDQAj2Ce=w1920-h1080-k-no","false","Situé dans : Montparnasse Rive Gauche","48.8429152","2.3227932","4 Rue du Départ","restaurant-paris-tlmp.fr","http://www.restaurant-paris-tlmp.fr/",,,,,"false","+33 1 40 47 08 09","ChIJkXLxWcxx5kcRW02VNkPjLmI","R8VF+54 Paris, France","75015","109","1671","464","492","447","153","115","2021-08-07T17:55:56.324Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"4 Rue du Départ",,"false","Tout le Monde en Parle","3.3","https://www.google.com/maps/place/Tout+le+Monde+en+Parle/@48.8429152,2.3206045,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671cc59f17291:0x622ee34336954d5b!8m2!3d48.8429152!4d2.3227932?hl=fr","restaurant-paris-tlmp.fr"
"23 Rue Viala, 75015 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMZ8FzRf2OG79OCQTZ0R0N4SkO8IxX_mkshsZyu=w1920-h1080-k-no","false",,"48.8501538","2.2899725","23 Rue Viala",,,,,,,"false","+33 1 45 79 06 05","ChIJg95wQWRx5kcRjieYisECEc4","V72Q+3X Paris, France","75015","108","26","15","6","1","4","0","2021-08-07T17:56:09.191Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"23 Rue Viala",,"false","Le Kouriet - Couscous Kabyle","4.3","https://www.google.com/maps/place/Le+Kouriet+-+Couscous+Kabyle/@48.8501644,2.2877788,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671644170de83:0xce1102c18a98278e!8m2!3d48.8501538!4d2.2899725?hl=fr",
"11 Rue du Théâtre, 75015 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOOUw1h_Ogme_qB-jjq1ZEIOqU4ODTzVjbO8unK=w1920-h1080-k-no","false","Situé dans : Centre Commercial Beaugrenelle","48.850147","2.2851663","11 Rue du Théâtre","thefork.fr","https://www.thefork.fr/restaurant/star-king-r580895?cc=18174-54f",,,,,"false","+33 1 45 77 69 69","ChIJK3ru_gRw5kcRVP7gQ9TQveQ","V72P+33 Paris, France","75015","107","176","62","54","18","26","16","2021-08-07T17:56:21.093Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"11 Rue du Théâtre",,"false","스타킹 Star King","3.7","https://www.google.com/maps/place/%EC%8A%A4%ED%83%80%ED%82%B9+Star+King/@48.850147,2.2829776,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67004feee7a2b:0xe4bdd0d443e0fe54!8m2!3d48.850147!4d2.2851663?hl=fr","starkingparis.com"
"358 Rue de Vaugirard, 75015 Paris, France","Bistro","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOZeNzHRLHed_k-rl5B1EZVs_PfJHEGM_gpt5qk=w1920-h1080-k-no","false",,"48.835504","2.2925852","358 Rue de Vaugirard",,,,,,,"false","+33 1 70 69 91 16","ChIJFRiSY2tw5kcRRaCX-7GQnJ0","R7PV+62 Paris, France","75015","106","170","101","39","12","13","5","2021-08-07T17:56:27.809Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"358 Rue de Vaugirard",,"false","Au Petit Parisien","4.3","https://www.google.com/maps/place/Au+Petit+Parisien/@48.8355057,2.2903936,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6706b63921815:0x9d9c90b1fb97a045!8m2!3d48.835504!4d2.2925852?hl=fr",
"60 Rue du Théâtre, 75015 Paris, France","Bar-tabac","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNOo9g_ncY06vB1KhTSX33f1C5ZN3pD7UZPEtiF=w1920-h1080-k-no","false",,"48.8480574","2.2899789","60 Rue du Théâtre",,,,,,,"false","+33 1 45 77 28 95","ChIJzSmLjhpw5kcRx77n7bpSkQs","R7XQ+6X Paris, France","75015","105","26","6","5","11","3","1","2021-08-07T17:56:34.425Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"60 Rue du Théâtre",,"false","Le Disque Bleu","2.8","https://www.google.com/maps/place/Le+Disque+Bleu/@48.8480714,2.287754,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6701a8e8b29cd:0xb9152baede7bec7!8m2!3d48.8480574!4d2.2899789?hl=fr",
"33 Bis Rue Mademoiselle, 75015 Paris, France","Restaurant italien","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipM8VH5mlHw0gHi8xGVJIgPZqOM6-Im6Lxg815Nm=w1920-h1080-k-no","false",,"48.8437313","2.2967457","33 Bis Rue Mademoiselle",,,,,,,"false","+33 1 73 73 23 69","ChIJF7-gJhZw5kcRgKkQyjONFyI","R7VW+GM Paris, France","75015","104","177","127","25","8","8","9","2021-08-07T17:56:43.700Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"33 Bis Rue Mademoiselle",,"false","Naturellement","4.4","https://www.google.com/maps/place/Naturellement/@48.8437946,2.2945229,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6701626a0bf17:0x22178d33ca10a980!8m2!3d48.8437313!4d2.2967457?hl=fr",
"274 Rue Lecourbe, 75015 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMoiFLLSJjNw2E6SlXKxUGIPUPuwTKwbZ7H9t53=w1920-h1080-k-no","false",,"48.8385637","2.2890088","274 Rue Lecourbe","thefork.fr","https://www.thefork.fr/restaurant/le-lutece-r515565?cc=18174-54f",,,,,"false","+33 1 40 60 18 64","ChIJv9uu5xJw5kcRN4f153Pf0Hk","R7QQ+CJ Paris, France","75015","103","118","72","30","5","9","2","2021-08-07T17:56:56.477Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"274 Rue Lecourbe",,"false","Le Lutèce","4.4","https://www.google.com/maps/place/Le+Lut%C3%A8ce/@48.8385651,2.2868222,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67012e7aedbbf:0x79d0df73e7f58737!8m2!3d48.8385637!4d2.2890088?hl=fr",
"83 Bd de Grenelle, 75015 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNWGz7X2zoKttoj8aH8JXpAw2_vstzQlYZW6T6C=w1920-h1080-k-no","false",,"48.8501887","2.2950915","83 Bd de Grenelle",,,,,,,"false","+33 1 40 56 00 02","ChIJxeC2DRlw5kcRQ7xABWyofhQ","V72W+33 Paris, France","75015","102","324","124","99","26","53","22","2021-08-07T17:57:03.592Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8432663,2.2672845,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"83 Bd de Grenelle",,"false","Le Metropolitan","3.8","https://www.google.com/maps/place/Le+Metropolitan/@48.8502446,2.2929475,17z/data=!3m1!4b1!4m5!3m4!1s0x47e670190db6e0c5:0x147ea86c0540bc43!8m2!3d48.8501887!4d2.2950915?hl=fr","le-metropolitan.net-lab.fr"
"75 Rue Labrouste, 75015 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNE3mmmuwO6JL706Qc-zMB8PomHjtHF9G6TKxkO=w1920-h1080-k-no","false",,"48.8316009","2.3061856","75 Rue Labrouste",,,,,,,"false","+33 1 42 50 43 43","ChIJRV-h1UVw5kcRkLIymuND_NY","R8J4+JF Paris, France","75015","100","37","13","11","0","10","3","2021-08-07T17:57:12.021Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+15,+Paris/@48.8461587,2.259676,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 15, Paris",,"75 Rue Labrouste",,"false","Le Wilson","3.9","https://www.google.com/maps/place/Le+Wilson/@48.8316056,2.3040007,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67045d5a15f45:0xd6fc43e39a32b290!8m2!3d48.8316009!4d2.3061856?hl=fr",
